fid,samp,mass,vv,tlh,tdh,trh,path,t2,tmax,gear,replicate,mod,hi,NJ,may,jun,july,aug,year,time
2971,556,0.1,3,3,2,3,3,0,0,0,4,1,0,0,0,0,1,0,1,13
2972,556,0.01,3,3,0,2,2,0,0,0,4,1,0,0,0,0,1,0,1,13
2973,556,0.001,3,3,0,0,0,0,0,0,4,1,0,0,0,0,1,0,1,13
2974,556,0.0001,2,1,0,0,0,0,0,0,4,1,0,0,0,0,1,0,1,13
2975,556,0.00001,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,1,13
2976,556,0.000001,NA,NA,NA,NA,0,0,0,0,4,1,0,0,0,0,1,0,1,13
2977,557,0.1,3,3,2,2,2,1,0,1,1,1,0,0,0,0,1,0,1,13
2978,557,0.01,3,3,2,0,2,1,0,1,1,1,0,0,0,0,1,0,1,13
2979,557,0.001,3,3,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,13
2980,557,0.0001,3,2,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,13
2981,557,0.00001,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,13
2982,557,0.000001,NA,NA,NA,NA,0,1,0,1,1,1,0,0,0,0,1,0,1,13
2983,558,0.1,3,3,0,3,3,1,0,1,2,1,0,0,0,0,1,0,1,13
2984,558,0.01,2,3,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,13
2985,558,0.001,3,3,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,13
2986,558,0.0001,2,3,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,13
2987,558,0.00001,1,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,13
2988,558,0.000001,NA,NA,NA,NA,0,1,0,1,2,1,0,0,0,0,1,0,1,13
2989,559,0.1,3,3,0,2,2,1,0,1,3,1,0,0,0,0,1,0,1,13
2990,559,0.01,3,3,0,0,0,1,0,1,3,1,0,0,0,0,1,0,1,13
2991,559,0.001,3,3,0,0,0,1,0,1,3,1,0,0,0,0,1,0,1,13
2992,559,0.0001,2,1,0,0,0,1,0,1,3,1,0,0,0,0,1,0,1,13
2993,559,0.00001,NA,NA,NA,NA,0,1,0,1,3,1,0,0,0,0,1,0,1,13
2994,559,0.000001,NA,NA,NA,NA,0,1,0,1,3,1,0,0,0,0,1,0,1,13
2995,560,0.1,3,3,0,1,1,1,0,1,4,1,0,0,0,0,1,0,1,13
2996,560,0.01,3,3,0,0,0,1,0,1,4,1,0,0,0,0,1,0,1,13
2997,560,0.001,3,3,0,0,0,1,0,1,4,1,0,0,0,0,1,0,1,13
2998,560,0.0001,0,1,0,0,0,1,0,1,4,1,0,0,0,0,1,0,1,13
2999,560,0.00001,1,1,0,0,0,1,0,1,4,1,0,0,0,0,1,0,1,13
3000,560,0.000001,NA,NA,NA,NA,0,1,0,1,4,1,0,0,0,0,1,0,1,13
3001,561,0.1,3,3,0,2,2,1,0,0,1,1,0,0,0,0,1,0,1,13
3002,561,0.01,3,3,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,13
3003,561,0.001,3,3,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,13
3004,561,0.0001,2,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,13
3005,561,0.00001,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,13
3006,561,0.000001,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,1,0,1,13
3007,562,0.1,3,3,3,3,3,1,0,0,2,1,0,0,0,0,1,0,1,13
3008,562,0.01,3,3,0,1,1,1,0,0,2,1,0,0,0,0,1,0,1,13
3009,562,0.001,2,3,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,13
3010,562,0.0001,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,13
3011,562,0.00001,NA,NA,NA,NA,0,1,0,0,2,1,0,0,0,0,1,0,1,13
3012,562,0.000001,NA,NA,NA,NA,0,1,0,0,2,1,0,0,0,0,1,0,1,13
3013,563,0.1,3,3,3,3,3,1,0,0,3,1,0,0,0,0,1,0,1,13
3014,563,0.01,3,3,1,1,1,1,0,0,3,1,0,0,0,0,1,0,1,13
3015,563,0.001,2,3,0,0,0,1,0,0,3,1,0,0,0,0,1,0,1,13
3016,563,0.0001,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,1,13
3017,563,0.00001,0,1,0,0,0,1,0,0,3,1,0,0,0,0,1,0,1,13
3018,563,0.000001,NA,NA,NA,NA,0,1,0,0,3,1,0,0,0,0,1,0,1,13
3019,564,0.1,3,3,3,3,3,1,0,0,4,1,0,0,0,0,1,0,1,13
3020,564,0.01,3,3,2,1,2,1,0,0,4,1,0,0,0,0,1,0,1,13
3021,564,0.001,3,3,0,0,0,1,0,0,4,1,0,0,0,0,1,0,1,13
3022,564,0.0001,2,1,0,0,0,1,0,0,4,1,0,0,0,0,1,0,1,13
3023,564,0.00001,0,2,0,0,0,1,0,0,4,1,0,0,0,0,1,0,1,13
3024,564,0.000001,NA,NA,NA,NA,0,1,0,0,4,1,0,0,0,0,1,0,1,13
3025,565,0.1,3,3,0,2,2,1,1,1,1,1,0,0,0,0,1,0,1,13
3026,565,0.01,3,3,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,13
3027,565,0.001,3,3,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,13
3028,565,0.0001,2,3,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,13
3029,565,0.00001,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,13
3030,565,0.000001,NA,NA,NA,NA,0,1,1,1,1,1,0,0,0,0,1,0,1,13
3031,566,0.1,3,3,1,2,2,1,1,1,2,1,0,0,0,0,1,0,1,13
3032,566,0.01,3,3,0,0,0,1,1,1,2,1,0,0,0,0,1,0,1,13
3033,566,0.001,3,3,0,0,0,1,1,1,2,1,0,0,0,0,1,0,1,13
3034,566,0.0001,1,3,0,0,0,1,1,1,2,1,0,0,0,0,1,0,1,13
3035,566,0.00001,NA,NA,NA,NA,0,1,1,1,2,1,0,0,0,0,1,0,1,13
3036,566,0.000001,NA,NA,NA,NA,0,1,1,1,2,1,0,0,0,0,1,0,1,13
3037,567,0.1,3,3,3,3,3,1,1,1,3,1,0,0,0,0,1,0,1,13
3038,567,0.01,3,3,0,1,1,1,1,1,3,1,0,0,0,0,1,0,1,13
3039,567,0.001,3,3,0,0,0,1,1,1,3,1,0,0,0,0,1,0,1,13
3040,567,0.0001,2,3,0,0,0,1,1,1,3,1,0,0,0,0,1,0,1,13
3041,567,0.00001,1,0,0,0,0,1,1,1,3,1,0,0,0,0,1,0,1,13
3042,567,0.000001,NA,NA,NA,NA,0,1,1,1,3,1,0,0,0,0,1,0,1,13
3043,568,0.1,3,3,1,2,2,1,1,1,4,1,0,0,0,0,1,0,1,13
3044,568,0.01,3,3,0,1,1,1,1,1,4,1,0,0,0,0,1,0,1,13
3045,568,0.001,3,3,0,0,0,1,1,1,4,1,0,0,0,0,1,0,1,13
3046,568,0.0001,3,0,0,0,0,1,1,1,4,1,0,0,0,0,1,0,1,13
3047,568,0.00001,1,0,0,0,0,1,1,1,4,1,0,0,0,0,1,0,1,13
3048,568,0.000001,NA,NA,NA,NA,0,1,1,1,4,1,0,0,0,0,1,0,1,13
3049,569,0.1,3,3,3,2,3,1,1,0,1,1,0,0,0,0,1,0,1,13
3050,569,0.01,3,3,1,2,2,1,1,0,1,1,0,0,0,0,1,0,1,13
3051,569,0.001,3,3,1,2,2,1,1,0,1,1,0,0,0,0,1,0,1,13
3052,569,0.0001,1,2,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,13
3053,569,0.00001,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,13
3054,569,0.000001,NA,NA,NA,NA,0,1,1,0,1,1,0,0,0,0,1,0,1,13
3055,570,0.1,3,3,3,3,3,1,1,0,2,1,0,0,0,0,1,0,1,13
3056,570,0.01,3,3,1,1,1,1,1,0,2,1,0,0,0,0,1,0,1,13
3057,570,0.001,2,3,0,1,1,1,1,0,2,1,0,0,0,0,1,0,1,13
3058,570,0.0001,1,2,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1,13
3059,570,0.00001,0,1,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1,13
3060,570,0.000001,NA,NA,NA,NA,0,1,1,0,2,1,0,0,0,0,1,0,1,13
3061,571,0.1,3,3,3,3,3,1,1,0,3,1,0,0,0,0,1,0,1,13
3062,571,0.01,3,3,1,3,3,1,1,0,3,1,0,0,0,0,1,0,1,13
3063,571,0.001,3,3,1,1,1,1,1,0,3,1,0,0,0,0,1,0,1,13
3064,571,0.0001,1,3,0,0,0,1,1,0,3,1,0,0,0,0,1,0,1,13
3065,571,0.00001,1,1,0,0,0,1,1,0,3,1,0,0,0,0,1,0,1,13
3066,571,0.000001,NA,NA,NA,NA,0,1,1,0,3,1,0,0,0,0,1,0,1,13
3067,572,0.1,3,3,3,3,3,1,1,0,4,1,0,0,0,0,1,0,1,13
3068,572,0.01,3,3,1,2,2,1,1,0,4,1,0,0,0,0,1,0,1,13
3069,572,0.001,3,3,0,0,0,1,1,0,4,1,0,0,0,0,1,0,1,13
3070,572,0.0001,1,2,0,0,0,1,1,0,4,1,0,0,0,0,1,0,1,13
3071,572,0.00001,NA,NA,NA,NA,0,1,1,0,4,1,0,0,0,0,1,0,1,13
3072,572,0.000001,NA,NA,NA,NA,0,1,1,0,4,1,0,0,0,0,1,0,1,13
3073,573,0.1,0,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,13
3074,573,0.01,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,13
3075,573,0.001,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,13
3076,573,0.0001,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,13
3077,573,0.00001,NA,NA,NA,NA,0,0,0,1,1,0,1,0,0,0,1,0,1,13
3078,573,0.000001,NA,NA,NA,NA,0,0,0,1,1,0,1,0,0,0,1,0,1,13
3079,574,0.1,0,3,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,13
3080,574,0.01,0,3,1,1,1,0,0,1,2,0,1,0,0,0,1,0,1,13
3081,574,0.001,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,13
3082,574,0.0001,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,13
3083,574,0.00001,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,13
3084,574,0.000001,NA,NA,NA,NA,0,0,0,1,2,0,1,0,0,0,1,0,1,13
3085,575,0.1,1,3,0,1,1,0,0,1,3,0,1,0,0,0,1,0,1,13
3086,575,0.01,0,1,0,1,1,0,0,1,3,0,1,0,0,0,1,0,1,13
3087,575,0.001,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,1,13
3088,575,0.0001,NA,NA,NA,NA,0,0,0,1,3,0,1,0,0,0,1,0,1,13
3089,575,0.00001,NA,NA,NA,NA,0,0,0,1,3,0,1,0,0,0,1,0,1,13
3090,575,0.000001,NA,NA,NA,NA,0,0,0,1,3,0,1,0,0,0,1,0,1,13
3091,576,0.1,0,2,0,0,0,0,0,1,4,0,1,0,0,0,1,0,1,13
3092,576,0.01,0,1,0,0,0,0,0,1,4,0,1,0,0,0,1,0,1,13
3093,576,0.001,0,1,0,0,0,0,0,1,4,0,1,0,0,0,1,0,1,13
3094,576,0.0001,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0,1,13
3095,576,0.00001,NA,NA,NA,NA,0,0,0,1,4,0,1,0,0,0,1,0,1,13
3096,576,0.000001,NA,NA,NA,NA,0,0,0,1,4,0,1,0,0,0,1,0,1,13
3097,577,0.1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,13
3098,577,0.01,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,13
3099,577,0.001,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,13
3100,577,0.0001,NA,NA,NA,NA,0,0,0,0,1,0,1,0,0,0,1,0,1,13
3101,577,0.00001,NA,NA,NA,NA,0,0,0,0,1,0,1,0,0,0,1,0,1,13
3102,577,0.000001,NA,NA,NA,NA,0,0,0,0,1,0,1,0,0,0,1,0,1,13
3103,578,0.1,2,3,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,13
3104,578,0.01,0,3,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,13
3105,578,0.001,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,13
3106,578,0.0001,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,13
3107,578,0.00001,NA,NA,NA,NA,0,0,0,0,2,0,1,0,0,0,1,0,1,13
3108,578,0.000001,NA,NA,NA,NA,0,0,0,0,2,0,1,0,0,0,1,0,1,13
3109,579,0.1,1,3,1,1,1,0,0,0,3,0,1,0,0,0,1,0,1,13
3110,579,0.01,0,3,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,13
3111,579,0.001,0,2,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,13
3112,579,0.0001,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,13
3113,579,0.00001,NA,NA,NA,NA,0,0,0,0,3,0,1,0,0,0,1,0,1,13
3114,579,0.000001,NA,NA,NA,NA,0,0,0,0,3,0,1,0,0,0,1,0,1,13
3115,580,0.1,0,3,1,1,1,0,0,0,4,0,1,0,0,0,1,0,1,13
3116,580,0.01,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,13
3117,580,0.001,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,13
3118,580,0.0001,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,13
3119,580,0.00001,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,13
3120,580,0.000001,NA,NA,NA,NA,0,0,0,0,4,0,1,0,0,0,1,0,1,13
3121,581,0.1,1,3,1,2,2,1,0,1,1,0,1,0,0,0,1,0,1,13
3122,581,0.01,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,13
3123,581,0.001,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,13
3124,581,0.0001,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,13
3125,581,0.00001,NA,NA,NA,NA,0,1,0,1,1,0,1,0,0,0,1,0,1,13
3126,581,0.000001,NA,NA,NA,NA,0,1,0,1,1,0,1,0,0,0,1,0,1,13
3127,582,0.1,0,3,1,1,1,1,0,1,2,0,1,0,0,0,1,0,1,13
3128,582,0.01,0,2,0,1,1,1,0,1,2,0,1,0,0,0,1,0,1,13
3129,582,0.001,0,0,0,0,0,1,0,1,2,0,1,0,0,0,1,0,1,13
3130,582,0.0001,0,0,0,0,0,1,0,1,2,0,1,0,0,0,1,0,1,13
3131,582,0.00001,0,0,0,0,0,1,0,1,2,0,1,0,0,0,1,0,1,13
3132,582,0.000001,NA,NA,NA,NA,0,1,0,1,2,0,1,0,0,0,1,0,1,13
3133,583,0.1,1,3,0,1,1,1,0,1,3,0,1,0,0,0,1,0,1,13
3134,583,0.01,1,2,0,0,0,1,0,1,3,0,1,0,0,0,1,0,1,13
3135,583,0.001,1,0,0,0,0,1,0,1,3,0,1,0,0,0,1,0,1,13
3136,583,0.0001,2,0,0,0,0,1,0,1,3,0,1,0,0,0,1,0,1,13
3137,583,0.00001,NA,NA,NA,NA,0,1,0,1,3,0,1,0,0,0,1,0,1,13
3138,583,0.000001,NA,NA,NA,NA,0,1,0,1,3,0,1,0,0,0,1,0,1,13
3139,584,0.1,1,3,0,1,1,1,0,1,4,0,1,0,0,0,1,0,1,13
3140,584,0.01,0,2,0,0,0,1,0,1,4,0,1,0,0,0,1,0,1,13
3141,584,0.001,2,2,0,0,0,1,0,1,4,0,1,0,0,0,1,0,1,13
3142,584,0.0001,NA,NA,NA,NA,0,1,0,1,4,0,1,0,0,0,1,0,1,13
3143,584,0.00001,NA,NA,NA,NA,0,1,0,1,4,0,1,0,0,0,1,0,1,13
3144,584,0.000001,NA,NA,NA,NA,0,1,0,1,4,0,1,0,0,0,1,0,1,13
3145,585,0.1,1,3,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,13
3146,585,0.01,0,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,13
3147,585,0.001,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,13
3148,585,0.0001,0,2,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,13
3149,585,0.00001,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,13
3150,585,0.000001,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,13
3151,586,0.1,0,2,1,1,1,1,0,0,2,0,1,0,0,0,1,0,1,13
3152,586,0.01,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,13
3153,586,0.001,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,13
3154,586,0.0001,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,13
3155,586,0.00001,NA,NA,NA,NA,0,1,0,0,2,0,1,0,0,0,1,0,1,13
3156,586,0.000001,NA,NA,NA,NA,0,1,0,0,2,0,1,0,0,0,1,0,1,13
3157,587,0.1,1,3,0,1,1,1,0,0,3,0,1,0,0,0,1,0,1,13
3158,587,0.01,0,3,0,0,0,1,0,0,3,0,1,0,0,0,1,0,1,13
3159,587,0.001,0,2,0,0,0,1,0,0,3,0,1,0,0,0,1,0,1,13
3160,587,0.0001,NA,NA,NA,NA,0,1,0,0,3,0,1,0,0,0,1,0,1,13
3161,587,0.00001,NA,NA,NA,NA,0,1,0,0,3,0,1,0,0,0,1,0,1,13
3162,587,0.000001,NA,NA,NA,NA,0,1,0,0,3,0,1,0,0,0,1,0,1,13
3163,588,0.1,1,3,1,0,1,1,0,0,4,0,1,0,0,0,1,0,1,13
3164,588,0.01,0,2,0,0,0,1,0,0,4,0,1,0,0,0,1,0,1,13
3165,588,0.001,0,1,0,0,0,1,0,0,4,0,1,0,0,0,1,0,1,13
3166,588,0.0001,0,2,0,0,0,1,0,0,4,0,1,0,0,0,1,0,1,13
3167,588,0.00001,NA,NA,NA,NA,0,1,0,0,4,0,1,0,0,0,1,0,1,13
3168,588,0.000001,NA,NA,NA,NA,0,1,0,0,4,0,1,0,0,0,1,0,1,13
3169,589,0.1,3,3,3,1,3,0,0,1,1,0,0,0,0,0,0,1,1,14
3170,589,0.01,3,3,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,14
3171,589,0.001,3,3,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,14
3172,589,0.0001,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,14
3173,589,0.00001,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,14
3174,589,0.000001,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,14
3175,590,0.1,3,3,3,1,3,0,0,1,2,0,0,0,0,0,0,1,1,14
3176,590,0.01,3,3,3,0,3,0,0,1,2,0,0,0,0,0,0,1,1,14
3177,590,0.001,3,3,2,0,2,0,0,1,2,0,0,0,0,0,0,1,1,14
3178,590,0.0001,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,14
3179,590,0.00001,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,14
3180,590,0.000001,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,14
3181,591,0.1,3,3,3,3,3,0,0,1,3,0,0,0,0,0,0,1,1,14
3182,591,0.01,3,3,3,1,3,0,0,1,3,0,0,0,0,0,0,1,1,14
3183,591,0.001,3,3,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,14
3184,591,0.0001,3,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,14
3185,591,0.00001,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,14
3186,591,0.000001,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,14
3187,592,0.1,3,3,3,0,3,0,0,1,4,0,0,0,0,0,0,1,1,14
3188,592,0.01,3,3,3,1,3,0,0,1,4,0,0,0,0,0,0,1,1,14
3189,592,0.001,3,3,1,0,1,0,0,1,4,0,0,0,0,0,0,1,1,14
3190,592,0.0001,3,3,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,14
3191,592,0.00001,2,2,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,14
3192,592,0.000001,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,14
3193,593,0.1,3,3,3,3,3,0,0,0,1,0,0,0,0,0,0,1,1,14
3194,593,0.01,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,14
3195,593,0.001,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,14
3196,593,0.0001,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,14
3197,593,0.00001,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,14
3198,593,0.000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,14
3199,594,0.1,3,3,3,2,3,0,0,0,2,0,0,0,0,0,0,1,1,14
3200,594,0.01,3,3,2,0,2,0,0,0,2,0,0,0,0,0,0,1,1,14
3201,594,0.001,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,14
3202,594,0.0001,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,14
3203,594,0.00001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,14
3204,594,0.000001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,14
3205,595,0.1,3,3,3,1,3,0,0,0,3,0,0,0,0,0,0,1,1,14
3206,595,0.01,3,3,2,0,2,0,0,0,3,0,0,0,0,0,0,1,1,14
3207,595,0.001,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,14
3208,595,0.0001,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,14
3209,595,0.00001,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,14
3210,595,0.000001,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,14
3211,596,0.1,3,3,3,1,3,0,0,0,4,0,0,0,0,0,0,1,1,14
3212,596,0.01,3,3,3,0,3,0,0,0,4,0,0,0,0,0,0,1,1,14
3213,596,0.001,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,14
3214,596,0.0001,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,14
3215,596,0.00001,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,14
3216,596,0.000001,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,14
3217,597,0.1,3,3,3,3,3,1,0,1,1,0,0,0,0,0,0,1,1,14
3218,597,0.01,3,3,3,0,3,1,0,1,1,0,0,0,0,0,0,1,1,14
3219,597,0.001,3,3,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,14
3220,597,0.0001,3,3,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,14
3221,597,0.00001,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,14
3222,597,0.000001,NA,NA,NA,NA,0,1,0,1,1,0,0,0,0,0,0,1,1,14
3223,598,0.1,3,3,3,2,3,1,0,1,2,0,0,0,0,0,0,1,1,14
3224,598,0.01,3,3,2,0,2,1,0,1,2,0,0,0,0,0,0,1,1,14
3225,598,0.001,3,3,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,14
3226,598,0.0001,3,3,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,14
3227,598,0.00001,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,14
3228,598,0.000001,NA,NA,NA,NA,0,1,0,1,2,0,0,0,0,0,0,1,1,14
3229,599,0.1,3,3,3,3,3,1,0,1,3,0,0,0,0,0,0,1,1,14
3230,599,0.01,3,3,3,0,3,1,0,1,3,0,0,0,0,0,0,1,1,14
3231,599,0.001,3,3,1,0,1,1,0,1,3,0,0,0,0,0,0,1,1,14
3232,599,0.0001,3,3,0,0,0,1,0,1,3,0,0,0,0,0,0,1,1,14
3233,599,0.00001,1,3,0,0,0,1,0,1,3,0,0,0,0,0,0,1,1,14
3234,599,0.000001,NA,NA,NA,NA,0,1,0,1,3,0,0,0,0,0,0,1,1,14
3235,600,0.1,3,3,3,3,3,1,0,1,4,0,0,0,0,0,0,1,1,14
3236,600,0.01,3,3,3,1,3,1,0,1,4,0,0,0,0,0,0,1,1,14
3237,600,0.001,3,3,0,0,0,1,0,1,4,0,0,0,0,0,0,1,1,14
3238,600,0.0001,3,1,1,0,1,1,0,1,4,0,0,0,0,0,0,1,1,14
3239,600,0.00001,3,0,0,0,0,1,0,1,4,0,0,0,0,0,0,1,1,14
3240,600,0.000001,0,1,0,0,0,1,0,1,4,0,0,0,0,0,0,1,1,14
3241,601,0.1,3,3,3,3,3,1,0,0,1,0,0,0,0,0,0,1,1,14
3242,601,0.01,3,3,3,1,3,1,0,0,1,0,0,0,0,0,0,1,1,14
3243,601,0.001,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,14
3244,601,0.0001,3,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,14
3245,601,0.00001,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,14
3246,601,0.000001,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,14
3247,602,0.1,3,3,3,1,3,1,0,0,2,0,0,0,0,0,0,1,1,14
3248,602,0.01,3,3,3,0,3,1,0,0,2,0,0,0,0,0,0,1,1,14
3249,602,0.001,3,3,2,0,2,1,0,0,2,0,0,0,0,0,0,1,1,14
3250,602,0.0001,3,3,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,14
3251,602,0.00001,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,14
3252,602,0.000001,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,14
3253,603,0.1,3,3,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,14
3254,603,0.01,3,3,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,14
3255,603,0.001,3,3,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,14
3256,603,0.0001,3,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,14
3257,603,0.00001,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,14
3258,603,0.000001,NA,NA,NA,NA,0,1,0,0,3,0,0,0,0,0,0,1,1,14
3259,604,0.1,3,3,3,2,3,1,0,0,4,0,0,0,0,0,0,1,1,14
3260,604,0.01,3,3,2,0,2,1,0,0,4,0,0,0,0,0,0,1,1,14
3261,604,0.001,3,3,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,14
3262,604,0.0001,3,2,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,14
3263,604,0.00001,1,1,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,14
3264,604,0.000001,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,14
3265,605,0.1,3,3,1,2,2,0,0,1,1,1,0,0,0,0,0,1,1,14
3266,605,0.01,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,14
3267,605,0.001,2,3,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,14
3268,605,0.0001,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,14
3269,605,0.00001,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,0,0,1,1,14
3270,605,0.000001,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,0,0,1,1,14
3271,606,0.1,3,3,1,2,2,0,0,1,2,1,0,0,0,0,0,1,1,14
